日期,当日成交净买额,买入成交额,卖出成交额,历史累计净买额,当日资金流入,当日余额,持股市值,领涨股,领涨股-涨跌幅,沪深300,沪深300-涨跌幅,领涨股-代码
2015-09-23,-13.0712,13.384500000000001,26.4557,0.11550426999999999,-11.43,141.43,0.0,节能风电,10.04,3115.89,-2.19,601016.SH
2015-09-24,-9.4042,13.8034,23.207600000000003,0.11456385000000001,-8.94,138.94,0.0,节能风电,10.03,3142.69,0.86,601016.SH
2015-09-29,-15.3764,11.2454,26.621799999999997,0.11302621000000002,-13.99,143.99,0.0,凯盛新能,10.0,3038.14,-2.02,600876.SH
2015-09-30,3.2662,10.6281,7.3619,0.11335282999999999,4.8,125.2,0.0,长城汽车,10.02,3052.78,0.48,601633.SH
2015-10-08,37.3463,53.5984,16.2521,0.11708746,41.41,88.59,0.0,浙江医药,10.06,3143.36,2.97,600216.SH
2015-10-09,17.0427,23.0836,6.040900000000001,0.11879173000000001,18.69,111.31,0.0,和邦生物,10.08,3183.15,1.27,603077.SH
2015-10-12,-1.9865000000000002,27.893800000000002,29.880300000000002,0.11859308,0.27,129.73,0.0,旗滨集团,10.07,3287.66,3.28,601636.SH
2015-10-13,-4.1034,18.4609,22.5643,0.11818274000000001,-3.13,133.13,0.0,皖通高速,10.02,3293.23,0.17,600012.SH
2015-10-14,-9.118,8.827,17.945,0.11727093999999999,-8.51,138.51,0.0,同济科技,10.02,3262.44,-0.93,600846.SH
2015-10-15,3.5141000000000004,21.980999999999998,18.4669,0.11762235,4.48,125.52,0.0,重庆燃气,10.03,3338.07,2.32,600917.SH
2015-10-16,-7.0339,24.8143,31.848200000000002,0.11691896000000002,-5.33,135.33,0.0,中航重机,10.02,3391.35,1.6,600765.SH
2015-10-19,-2.5970999999999997,21.156799999999997,23.753899999999998,0.11665924999999999,-0.13,130.13,0.0,凯盛新能,10.01,3386.7,-0.14,600876.SH
2015-10-22,-13.763699999999998,24.5069,38.2706,0.11528288,-12.68,142.68,0.0,东阳光,10.09,3368.74,1.45,600673.SH
2015-10-23,-10.4818,20.4313,30.9131,0.1142347,-8.74,138.74,0.0,太极实业,10.08,3412.43,1.3,600667.SH
2015-10-26,-12.2336,18.8236,31.057199999999998,0.11301134,-9.59,139.59,0.0,辽港股份,10.03,3429.58,0.5,601880.SH
2015-10-27,-2.2697,24.3594,26.629099999999998,0.11278437,-0.84,130.84,0.0,中船防务,10.01,3434.34,0.14,600685.SH
2015-10-28,-11.3421,18.4163,29.7584,0.11165016000000001,-9.67,139.67,0.0,卧龙电驱,10.03,3375.2,-1.72,600580.SH
2015-10-29,-15.7742,11.9536,27.727800000000002,0.11007274,-14.88,144.88,0.0,金证股份,10.0,3387.32,0.36,600446.SH
2015-10-30,-12.0101,13.828199999999999,25.8383,0.10887173,-11.19,141.19,0.0,中科曙光,10.0,3382.56,-0.14,603019.SH
2015-11-02,-10.6042,12.4273,23.0315,0.10781131000000001,-9.67,139.67,0.0,法拉电子,10.02,3325.08,-1.7,600563.SH
2015-11-03,-9.648200000000001,13.4093,23.0575,0.10684648999999999,-8.51,138.51,0.0,一拖股份,10.0,3316.7,-0.25,601038.SH
2015-11-04,-23.061799999999998,17.7376,40.7994,0.10454031,-21.91,151.91,0.0,太极实业,10.07,3459.64,4.31,600667.SH
2015-11-05,-39.4646,25.009,64.47359999999999,0.10059385000000001,-38.78,168.78,0.0,兴业证券,10.04,3522.82,1.83,601377.SH
2015-11-06,-17.0212,24.385900000000003,41.4071,0.09889173,-13.54,143.54,0.0,太极实业,10.03,3590.03,1.91,600667.SH
2015-11-09,-14.4373,32.3191,46.756400000000006,0.097448,-12.78,142.78,0.0,中信银行,10.06,3646.88,1.58,601998.SH
2015-11-10,-27.1369,26.1925,53.32939999999999,0.09473430999999999,-25.56,155.56,0.0,兴业证券,10.03,3640.49,-0.18,601377.SH
2015-11-11,-27.920900000000003,17.5334,45.4543,0.09194221999999999,-26.36,156.36,0.0,隆基绿能,8.66,3650.25,0.27,601012.SH
2015-11-12,-16.2195,15.513499999999999,31.733,0.09032027000000001,-15.34,145.34,0.0,厦门钨业,10.02,3632.9,-0.48,600549.SH
2015-11-13,-2.9679,19.1581,22.125999999999998,0.09002347999999999,-0.1,130.1,0.0,锦江酒店,9.99,3580.84,-1.43,600754.SH
2015-11-16,-1.8013,19.9177,21.719,0.08984335000000002,-0.09,130.09,0.0,烽火通信,10.0,3606.96,0.73,600498.SH
2015-11-17,-4.3578,21.194699999999997,25.5525,0.08940757,-3.12,133.12,0.0,瀚蓝环境,10.02,3604.8,-0.06,600323.SH
2015-11-18,-2.1648,18.0819,20.2467,0.08919109,0.6,129.4,0.0,内蒙一机,10.0,3568.47,-1.01,600967.SH
2015-11-19,-2.6557999999999997,15.4231,18.0789,0.08892551,-0.03,130.03,0.0,太极实业,10.03,3617.06,1.36,600667.SH
2015-11-20,-1.6353,18.8291,20.4644,0.08876197999999999,1.1,128.9,0.0,洛阳钼业,10.06,3630.5,0.37,603993.SH
2015-11-23,-2.4533,13.373800000000001,15.8271,0.08851664999999999,0.23,129.77,0.0,和邦生物,10.07,3610.32,-0.56,603077.SH
2015-11-24,1.541,14.581700000000001,13.0407,0.08867074999999999,4.24,125.76,0.0,华贸物流,10.04,3616.11,0.16,603128.SH
2015-11-25,-1.127,14.643099999999999,15.7701,0.08855805,1.53,128.47,0.0,精达股份,10.03,3647.93,0.88,600577.SH
2015-11-26,4.5078,16.771900000000002,12.264100000000001,0.08900883,6.7,123.3,0.0,华贸物流,10.03,3635.55,-0.34,603128.SH
2015-11-27,1.5917,17.1931,15.601400000000002,0.089168,2.65,127.35,0.0,方大炭素,3.8,3436.3,-5.48,600516.SH
2015-11-30,31.5765,48.422,16.8455,0.09232565,34.67,95.33,0.0,方大炭素,10.0,3445.4,0.26,600516.SH
2015-12-01,6.2839,18.811500000000002,12.5276,0.09295404,7.55,122.45,0.0,保利发展,10.0,3456.31,0.32,600048.SH
2015-12-02,-5.9244,19.8324,25.7568,0.09236160000000002,-3.31,133.31,0.0,北京银行,10.05,3536.91,2.33,601169.SH
2015-12-03,-10.901800000000001,15.030999999999999,25.9328,0.09127142,-8.39,138.39,0.0,法拉电子,10.0,3584.82,1.35,600563.SH
2015-12-04,-6.4671,12.659600000000001,19.1267,0.09062471000000001,-3.49,133.49,0.0,上海贝岭,7.11,3524.99,-1.67,600171.SH
2015-12-07,-1.7904,11.1298,12.9202,0.09044566999999999,1.25,128.75,0.0,紫江企业,10.06,3536.93,0.34,600210.SH
2015-12-08,-6.6967,9.5539,16.2506,0.089776,-3.91,133.91,0.0,上海电气,10.04,3470.07,-1.89,601727.SH
2015-12-09,1.6425999999999998,13.2276,11.585,0.08994026,4.63,125.37,0.0,中国国贸,7.54,3472.44,0.07,600007.SH
2015-12-10,-4.8474,12.4517,17.2991,0.08945552,-2.81,132.81,0.0,健康元,7.52,3455.5,-0.49,600380.SH
2015-12-11,-3.7662,11.268699999999999,15.0349,0.0890789,-1.41,131.41,0.0,江西铜业,5.69,3434.58,-0.61,600362.SH
2015-12-14,-5.2791,11.4723,16.7514,0.08855099,-3.0,133.0,0.0,招商证券,10.02,3520.67,2.51,600999.SH
2015-12-15,2.1049,13.890999999999998,11.7861,0.08876147999999999,4.11,125.89,0.0,紫江企业,6.6,3510.35,-0.29,600210.SH
2015-12-16,-6.7038,10.581900000000001,17.2857,0.0880911,-4.74,134.74,0.0,上海石化,10.0,3516.19,0.17,600688.SH
2015-12-17,8.8727,18.196099999999998,9.3234,0.08897837,12.97,117.03,0.0,华贸物流,10.05,3580.0,1.81,603128.SH
2015-12-18,-3.0096,16.9098,19.9194,0.08867741000000001,-0.54,130.54,0.0,华贸物流,10.03,3578.96,-0.03,603128.SH
2015-12-21,-4.5787,15.348199999999999,19.9269,0.08821954,-1.16,131.16,0.0,金地集团,10.04,3642.47,1.77,600383.SH
2015-12-22,-7.6189,14.832699999999999,22.4516,0.08745764999999998,-5.0,135.0,0.0,吉祥航空,10.0,3651.77,0.26,603885.SH
2015-12-23,-3.7182999999999997,14.8313,18.5496,0.08708582000000001,-2.17,132.17,0.0,广汽集团,10.01,3636.09,-0.43,601238.SH
2015-12-28,-2.7253,12.7445,15.4698,0.08681329,0.35,129.65,0.0,鄂尔多斯,10.01,3533.78,-2.59,600295.SH
2015-12-29,4.9169,14.696900000000001,9.78,0.08730498,9.06,120.94,0.0,拓普集团,7.35,3563.74,0.85,601689.SH
2015-12-30,2.8467000000000002,12.1853,9.3386,0.08758964999999999,6.64,123.36,0.0,烽火通信,10.02,3572.88,0.26,600498.SH
2015-12-31,-4.9067,6.8471,11.753800000000002,0.08709897999999999,-4.54,134.54,0.0,陆家嘴,5.58,3539.18,-0.94,600663.SH
2016-01-04,0.31,9.151299999999999,8.8413,0.08712998,0.63,129.37,0.0,浦发银行,-2.57,3296.26,-6.86,600000.SH
2016-01-05,14.293800000000001,28.151799999999998,13.857999999999999,0.08855936,16.21,113.79,0.0,烽火通信,9.99,3287.71,-0.26,600498.SH
2016-01-06,-6.5684000000000005,12.4067,18.9751,0.08790252,-4.97,134.97,0.0,平煤股份,10.05,3361.84,2.25,601666.SH
2016-01-07,-0.0033,3.4416,3.4449,0.08790219,0.27,129.73,0.0,创业环保,0.42,3125.0,-7.04,600874.SH
2016-01-08,1.5372999999999999,23.186700000000002,21.6494,0.08805592000000001,2.95,127.05,0.0,马钢股份,10.13,3186.41,1.97,600808.SH
2016-01-11,-5.682799999999999,13.2959,18.9787,0.08748764,-4.56,134.56,0.0,中国东航,3.72,3016.7,-5.33,600115.SH
2016-01-12,-8.5657,13.4741,22.0398,0.08663107,-6.36,136.36,0.0,金地集团,10.02,3022.86,0.2,600383.SH
2016-01-13,0.966,14.0085,13.0425,0.08672767,2.0,128.0,0.0,宝钢股份,4.18,2949.6,-2.42,600019.SH
2016-01-14,-2.9208999999999996,16.9446,19.8655,0.08643558,-0.23,130.23,0.0,航发动力,10.0,3007.65,1.97,600893.SH
2016-01-15,-3.4044,11.513,14.9174,0.08609514,-1.05,131.05,0.0,三友化工,6.84,2900.97,-3.55,600409.SH
2016-01-18,0.8090999999999999,12.7036,11.8945,0.08617605,3.83,126.17,0.0,中远海控,10.08,2913.84,0.44,601919.SH
2016-01-19,2.9988,13.1755,10.1767,0.08647592999999999,6.0,124.0,0.0,中国电建,10.08,3007.74,3.22,601669.SH
2016-01-20,-8.8077,10.033999999999999,18.8417,0.08559516,-5.93,135.93,0.0,和邦生物,10.1,2976.69,-1.03,603077.SH
2016-01-21,-2.8931999999999998,8.7096,11.6028,0.08530584,-1.62,131.62,0.0,凯盛新能,5.93,2880.48,-3.23,600876.SH
2016-01-22,3.2116000000000002,12.6522,9.4406,0.085627,6.19,123.81,0.0,凯盛新能,10.02,2916.56,1.25,600876.SH
2016-01-25,0.5265,9.4707,8.9442,0.08567965,2.5,127.5,0.0,桐昆股份,10.03,2938.52,0.75,601233.SH
2016-01-26,-2.6188,12.222000000000001,14.8408,0.08541777,-2.35,132.35,0.0,吉祥航空,1.38,2749.79,-6.42,603885.SH
2016-01-27,43.1987,54.1216,10.9229,0.08973764,44.85,85.15,0.0,凯盛新能,10.0,2735.56,-0.52,600876.SH
2016-01-28,-4.9852,20.208199999999998,25.1934,0.08923911999999999,-3.42,133.42,0.0,皖通高速,9.55,2655.66,-2.92,600012.SH
2016-01-29,14.573599999999999,37.9806,23.406999999999996,0.09069648,16.94,113.06,0.0,中远海发,10.1,2737.6,3.09,601866.SH
2016-02-01,-3.5844,16.108800000000002,19.6932,0.09033804,-1.92,131.92,0.0,皖通高速,9.86,2688.85,-1.78,600012.SH
2016-02-02,-1.2018,17.6479,18.8497,0.09021786,0.96,129.04,0.0,中国铝业,10.08,2749.57,2.26,601600.SH
2016-02-03,-23.7781,7.1399,30.918000000000003,0.08784005,-20.58,150.58,0.0,旗滨集团,10.12,2739.25,-0.38,601636.SH
2016-02-04,1.3771,12.216,10.8389,0.08797775999999999,5.19,124.81,0.0,士兰微,10.09,2781.02,1.53,600460.SH
2016-02-05,-0.9779000000000001,7.261900000000001,8.2398,0.08787997,2.41,127.59,0.0,山东黄金,10.01,2763.49,-0.63,600547.SH
2016-02-15,-2.2079,12.878900000000002,15.0868,0.08765917999999999,1.24,128.76,0.0,豫园股份,10.03,2746.2,-0.63,600655.SH
2016-02-16,2.0211,14.879000000000001,12.857899999999999,0.08786129,5.32,124.68,0.0,中远海发,10.07,2836.57,3.29,601866.SH
2016-02-17,-3.4368,11.746300000000002,15.1831,0.08751761,-0.44,130.44,0.0,中国中冶,10.12,2867.34,1.08,601618.SH
2016-02-18,2.4455,14.161800000000001,11.7163,0.08776216,5.29,124.71,0.0,同济科技,10.06,2862.89,-0.16,600846.SH
2016-02-19,0.004,11.654300000000001,11.6503,0.08776255999999999,3.09,126.91,0.0,联创光电,6.34,2860.02,-0.1,600363.SH
2016-02-22,-1.1177,13.155,14.2727,0.08765078999999999,2.2,127.8,0.0,东方证券,10.03,2927.18,2.35,600958.SH
2016-02-23,2.717,10.5671,7.8501,0.08792249,5.5,124.5,0.0,重庆百货,10.02,2903.33,-0.81,600729.SH
2016-02-24,-2.7958999999999996,9.856900000000001,12.6528,0.0876429,1.25,128.75,0.0,中储股份,10.05,2928.9,0.88,600787.SH
2016-02-25,0.30469999999999997,14.1042,13.7995,0.08767337,2.97,127.03,0.0,天地科技,3.54,2741.25,-6.41,600582.SH
2016-02-26,13.1711,21.280700000000003,8.1096,0.08899048,16.4,113.6,0.0,华阳股份,10.06,2767.21,0.95,600348.SH
2016-02-29,17.0632,25.9586,8.8954,0.09069680000000001,20.13,109.87,0.0,兖矿能源,7.15,2687.98,-2.86,600188.SH
2016-03-01,5.0273,16.4875,11.4602,0.09119953,7.57,122.43,0.0,海尔智家,10.03,2733.17,1.68,600690.SH
2016-03-02,24.4053,32.846599999999995,8.4413,0.09364006,29.92,100.08,0.0,中交设计,10.06,2849.68,4.26,600720.SH
2016-03-03,-8.298300000000001,19.4247,27.723000000000003,0.09281023000000001,-3.08,133.08,0.0,格力地产,9.04,2859.76,0.35,600185.SH
2016-03-04,17.3144,39.1804,21.866,0.09454167,18.0,112.0,0.0,民生银行,7.24,2874.15,0.5,600016.SH
2016-03-07,7.5916999999999994,19.8522,12.2605,0.09530084,11.53,118.47,0.0,南京熊猫,10.03,2897.34,0.81,600775.SH
2016-03-08,-3.4488,12.433699999999998,15.8825,0.09495596,2.02,127.98,0.0,法拉电子,10.0,2901.39,0.14,600563.SH
2016-03-09,0.2369,10.8641,10.6272,0.09497965,3.08,126.92,0.0,吉祥航空,3.05,2862.56,-1.34,603885.SH
2016-03-10,2.3764,10.9833,8.606900000000001,0.09521729,4.72,125.28,0.0,海天味业,4.52,2804.73,-2.02,603288.SH
2016-03-11,9.0675,17.8386,8.7711,0.09612404,12.17,117.83,0.0,兖矿能源,5.53,2810.31,0.2,600188.SH
2016-03-14,3.2258,18.5392,15.3134,0.09644662,7.05,122.95,0.0,金证股份,10.0,2859.5,1.75,600446.SH
2016-03-15,-2.7788,16.0133,18.7921,0.09616874,1.07,128.93,0.0,吉祥航空,7.84,2864.37,0.17,603885.SH
2016-03-16,-2.7727,22.7251,25.4978,0.09589147,1.01,128.99,0.0,浦发银行,5.93,2870.43,0.21,600000.SH
2016-03-17,15.876800000000001,29.1694,13.2926,0.09747914999999999,20.05,109.95,0.0,金证股份,10.02,2904.83,1.2,600446.SH
2016-03-18,9.998,41.8205,31.8225,0.09847895,13.32,116.68,0.0,中航产融,10.02,2955.15,1.73,600705.SH
2016-03-21,-1.6363999999999999,33.4781,35.1145,0.09831531,0.85,129.15,0.0,中信证券,10.03,3018.8,2.15,600030.SH
2016-03-22,4.1503,33.6182,29.4679,0.09873034,7.63,122.37,0.0,重庆燃气,10.01,2999.36,-0.64,600917.SH
2016-03-23,-1.3021,19.647000000000002,20.949099999999998,0.09860013000000001,2.3,127.7,0.0,广信股份,10.01,3009.96,0.35,603599.SH
2016-03-29,-2.8217000000000003,16.3042,19.125899999999998,0.09831796000000001,1.45,128.55,0.0,辽港股份,9.94,2919.83,-1.28,601880.SH
2016-03-30,10.5777,23.971799999999998,13.394100000000002,0.09937573,15.67,114.33,0.0,星宇股份,9.99,3000.65,2.77,601799.SH
2016-03-31,21.475,34.8755,13.4005,0.10152323,24.95,105.05,0.0,辽港股份,10.03,3003.92,0.11,601880.SH
2016-04-01,-4.7276,11.431,16.1586,0.10105046999999999,0.23,129.77,0.0,隧道股份,9.95,3009.53,0.19,600820.SH
2016-04-05,0.2505,13.9269,13.676400000000001,0.10107552,3.44,126.56,0.0,恒生电子,10.01,3053.07,1.45,600570.SH
2016-04-06,-4.2095,13.4627,17.6722,0.10065457000000001,-1.17,131.17,0.0,厦门国贸,10.04,3050.59,-0.08,600755.SH
2016-04-07,-1.5714,11.5336,13.105,0.10049743,0.77,129.23,0.0,爱建集团,9.96,3008.42,-1.38,600643.SH
2016-04-08,-2.526,10.301400000000001,12.8274,0.10024483000000001,0.71,129.29,0.0,老百姓,10.01,2984.96,-0.78,603883.SH
2016-04-11,9.4832,21.055300000000003,11.5721,0.10119315,13.4,116.6,0.0,厦门钨业,10.03,3033.96,1.64,600549.SH
2016-04-12,8.697000000000001,15.6077,6.9107,0.10206285,12.07,117.93,0.0,拓普集团,9.99,3023.65,-0.34,601689.SH
2016-04-13,31.542399999999997,45.6967,14.154300000000001,0.10521709000000001,35.61,94.39,0.0,桐昆股份,10.04,3066.64,1.42,601233.SH
2016-04-14,14.4401,25.0944,10.654300000000001,0.10666110000000001,19.07,110.93,0.0,爱建集团,6.85,3082.36,0.51,600643.SH
2016-04-15,-0.7816,14.7773,15.558900000000001,0.10658294,2.95,127.05,0.0,上海贝岭,5.8,3078.12,-0.14,600171.SH
2016-04-18,-10.867799999999999,9.4945,20.3623,0.10549616,-6.36,136.36,0.0,皖通高速,7.31,3033.66,-1.44,600012.SH
2016-04-19,2.0205,12.918299999999999,10.8978,0.10569821000000001,5.43,124.57,0.0,格力地产,10.02,3042.82,0.3,600185.SH
2016-04-20,-15.3648,18.8649,34.2297,0.10416173,-10.47,140.47,0.0,格力地产,10.01,2972.58,-2.31,600185.SH
2016-04-21,1.5711000000000002,17.2229,15.651800000000001,0.10431884,6.95,123.05,0.0,一拖股份,10.02,2952.89,-0.66,601038.SH
2016-04-22,-1.909,11.4553,13.3643,0.10412794000000002,2.84,127.16,0.0,金地集团,6.95,2959.24,0.22,600383.SH
2016-04-25,-1.3015999999999999,9.902899999999999,11.204500000000001,0.10399777999999998,3.03,126.97,0.0,一拖股份,6.7,2946.67,-0.42,601038.SH
2016-04-26,1.8295,11.8905,10.061,0.10418073,6.31,123.69,0.0,中天科技,6.01,2964.7,0.61,600522.SH
2016-04-27,-3.3679,7.203200000000001,10.5711,0.10384394,-0.24,130.24,0.0,星宇股份,8.01,2953.67,-0.37,601799.SH
2016-04-28,-2.805,12.2239,15.0289,0.10356343999999999,1.52,128.48,0.0,恒生电子,4.94,2945.59,-0.27,600570.SH
2016-04-29,0.8895000000000001,10.208,9.3185,0.10365239,4.81,125.19,0.0,上海医药,6.28,2938.32,-0.25,601607.SH
2016-05-03,6.153,17.9705,11.8175,0.10426769,10.83,119.17,0.0,口子窖,10.02,2992.64,1.85,603589.SH
2016-05-04,-2.7588999999999997,9.0801,11.839,0.10399180000000001,1.48,128.52,0.0,南方航空,9.98,2991.27,-0.05,600029.SH
2016-05-05,-5.638,6.925800000000001,12.5638,0.10342799999999999,-1.85,131.85,0.0,今世缘,8.31,2997.84,0.22,603369.SH
2016-05-06,-13.5968,6.9677,20.5645,0.10206832,-9.34,139.34,0.0,南方航空,1.7,2913.25,-2.82,600029.SH
2016-05-09,-5.3404,7.8816,13.222000000000001,0.10153428,-1.12,131.12,0.0,天地科技,4.71,2832.11,-2.79,600582.SH
2016-05-10,-4.1152,11.7961,15.9113,0.10112275999999999,0.04,129.96,0.0,禾丰股份,9.99,2832.59,0.02,603609.SH
2016-05-11,-2.4017,8.5386,10.9403,0.10088259,-2.0,132.0,0.0,吉祥航空,8.9,2837.04,0.16,603885.SH
2016-05-12,-4.5585,6.4605,11.019,0.10042674,0.33,129.67,0.0,桂冠电力,10.08,2835.86,-0.04,600236.SH
2016-05-13,-7.3050999999999995,5.413200000000001,12.7183,0.09969623,-3.6,133.6,0.0,士兰微,10.1,2827.11,-0.31,600460.SH
2016-05-16,0.3243,5.626900000000001,5.3026,0.09972866,4.57,125.43,0.0,禾丰股份,9.98,2850.86,0.84,603609.SH
2016-05-17,-1.4602000000000002,6.710800000000001,8.171,0.09958264,3.1,126.9,0.0,恒生电子,8.29,2843.68,-0.25,600570.SH
2016-05-18,-4.236000000000001,7.888999999999999,12.125,0.09915903999999999,0.5,129.5,0.0,陆家嘴,10.0,2807.51,-1.27,600663.SH
2016-05-19,-1.7866,5.1485,6.9351,0.09898038,1.2,128.8,0.0,士兰微,10.0,2806.91,-0.02,600460.SH
2016-05-20,2.1399,7.9861,5.8462,0.09919436999999999,6.12,123.88,0.0,士兰微,10.08,2825.48,0.66,600460.SH
2016-05-23,3.4402999999999997,10.107999999999999,6.6677,0.09953839999999999,7.06,122.94,0.0,环旭电子,10.04,2843.65,0.64,601231.SH
2016-05-24,-0.7462000000000001,5.942200000000001,6.688400000000001,0.09946378,2.71,127.29,0.0,环旭电子,5.73,2821.67,-0.77,601231.SH
2016-05-25,12.5928,16.1935,3.6007,0.10072306,15.66,114.34,0.0,紫江企业,4.62,2815.09,-0.23,600210.SH
2016-05-26,3.0982,9.9129,6.8147,0.10103288,8.75,121.25,0.0,洛阳钼业,10.09,2822.44,0.26,603993.SH
2016-05-27,6.1487,10.4495,4.3008,0.10164775,11.49,118.51,0.0,皖通高速,8.85,2821.05,-0.05,600012.SH
2016-05-30,24.31,30.2012,5.8912,0.10407875,29.85,100.15,0.0,通威股份,7.33,2822.45,0.05,600438.SH
2016-05-31,34.3676,44.5175,10.1499,0.10751551,37.71,92.29,0.0,厦门国贸,10.06,2916.62,3.34,600755.SH
2016-06-01,19.0118,30.9304,11.9186,0.10941669,24.22,105.78,0.0,洛阳钼业,10.1,2913.51,-0.11,603993.SH
2016-06-02,7.9983,13.091700000000001,5.0934,0.11021652000000001,12.05,117.95,0.0,士兰微,9.95,2925.23,0.4,600460.SH
2016-06-03,13.8583,24.2875,10.429200000000002,0.11160235,19.35,110.65,0.0,恒生电子,7.03,2938.68,0.46,600570.SH
2016-06-06,2.0072,15.7369,13.729700000000001,0.11180307,7.24,122.76,0.0,山东黄金,7.5,2934.1,-0.16,600547.SH
2016-06-07,11.2444,17.7971,6.5527,0.11292750999999998,16.65,113.35,0.0,重庆百货,8.61,2936.05,0.07,600729.SH
2016-06-08,-0.5609000000000001,17.4936,18.0545,0.11287141999999999,2.43,127.57,0.0,伟明环保,10.01,2927.16,-0.3,603568.SH
2016-06-13,-10.8297,14.9891,25.8188,0.11178844999999998,-8.8,138.8,0.0,山东黄金,8.42,2833.07,-3.21,600547.SH
2016-06-14,-2.5827999999999998,9.14,11.7228,0.11153017,-0.08,130.08,0.0,有研新材,10.04,2842.19,0.32,600206.SH
2016-06-15,-6.9986,11.304,18.302599999999998,0.11083031000000002,-4.73,134.73,0.0,有研新材,10.01,2887.21,1.58,600206.SH
2016-06-16,-9.2515,10.4297,19.6812,0.10990516,-5.8,135.8,0.0,紫金矿业,10.13,2872.82,-0.5,601899.SH
2016-06-17,7.2983,20.63,13.331700000000001,0.11063499000000002,11.61,118.39,0.0,嘉化能源,10.06,2885.11,0.43,600273.SH
2016-06-20,0.358,8.6025,8.2445,0.11067078999999999,2.96,127.04,0.0,兴发集团,10.0,2888.81,0.13,600141.SH
2016-06-21,-0.8844,10.2749,11.1593,0.11058235,1.85,128.15,0.0,贵研铂业,5.76,2878.56,-0.35,600459.SH
2016-06-22,7.0591,13.268099999999999,6.209,0.11128825999999999,10.12,119.88,0.0,金证股份,10.01,2905.55,0.94,600446.SH
2016-06-23,-0.7434999999999999,8.5058,9.2493,0.11121391000000001,2.23,127.77,0.0,内蒙一机,7.5,2891.96,-0.47,600967.SH
2016-06-24,-20.6853,6.691599999999999,27.3769,0.10914538,-18.22,148.22,0.0,西部黄金,10.02,2854.29,-1.3,601069.SH
2016-06-27,-0.8371,12.4344,13.271500000000001,0.10906167,1.36,128.64,0.0,拓普集团,10.01,2895.7,1.45,601689.SH
2016-06-28,-0.9098,10.3078,11.2176,0.10897069000000001,2.66,127.34,0.0,马应龙,9.99,2912.56,0.58,600993.SH
2016-06-29,8.9453,22.3085,13.363199999999999,0.10986522,10.96,119.04,0.0,贵研铂业,10.02,2931.59,0.65,600459.SH
2016-07-04,11.4914,25.7637,14.2723,0.11101436,12.32,117.68,0.0,安徽建工,10.07,2988.6,1.91,600502.SH
2016-07-05,-1.5847,12.0288,13.613499999999998,0.11085589,-1.18,131.18,0.0,安徽建工,10.01,3006.39,0.6,600502.SH
2016-07-06,-6.4507,9.0013,15.452,0.11021082000000001,-6.03,136.03,0.0,西部黄金,10.0,3017.29,0.36,601069.SH
2016-07-07,-2.1199,10.8373,12.9572,0.10999882999999999,-1.76,131.76,0.0,贵研铂业,10.02,3016.85,-0.01,600459.SH
2016-07-08,-2.2706999999999997,11.4144,13.6851,0.10977176,-1.75,131.75,0.0,中国巨石,10.03,2988.09,-0.95,600176.SH
2016-07-11,15.496199999999998,26.1431,10.6469,0.11132138,15.93,114.07,0.0,紫金矿业,10.05,2994.92,0.23,601899.SH
2016-07-12,16.8992,30.0042,13.105,0.11301130000000001,18.14,111.86,0.0,南方航空,10.05,3049.38,1.82,600029.SH
2016-07-13,4.8099,24.098499999999998,19.2886,0.11349229000000001,5.57,124.43,0.0,中国联通,7.16,3060.69,0.37,600050.SH
2016-07-14,7.031499999999999,16.9172,9.8857,0.11419544000000001,7.43,122.57,0.0,鄂尔多斯,5.83,3054.02,-0.22,600295.SH
